Filename	t_ms	H1c	H2c	H4c	A1c	A2c	A3c	H2Kc	H1H2c	H2H4c	H1A1c	H1A2c	H1A3c	H42Kc	H2KH5Kc	CPP	Energy	HNR05	HNR15	HNR25	HNR35	SHR	H1u	H2u	H4u	A1u	A2u	A3u	H2Ku	H5Ku	H1H2u	H2H4u	H1A1u	H1A2u	H1A3u	H42Ku	H2KH5Ku	strF0	sF0	pF0	shrF0	oF0	sF1	sF2	sF3	sF4	pF1	pF2	pF3	pF4	oF1	oF2	oF3	oF4	sB1	sB2	sB3	sB4	pB1	pB2	pB3	pB4	oB1	oB2	oB3	oB4	epoch	soe	
1.mat	810.000	-6.978	-7.544	-11.258	-22.545	-22.731	-9.844	-16.119	0.567	3.714	15.567	15.753	2.866	4.861	11.853	28.322	0.135	68.748	57.391	59.083	55.702	0.742	-6.588	-5.915	-3.093	6.928	1.580	-10.778	-23.843	-27.972	-0.672	-2.822	-13.515	-8.168	4.191	20.750	4.524	145.349	144.891	0	144.985	0	823.434	1404.290	2847.053	3913.011	0	0	0	0	0	0	0	0	68.599	95.141	133.507	601.621	0	0	0	0	0	0	0	0	0.000	0	
1.mat	811.000	-6.996	-7.491	-11.367	-22.457	-22.864	-9.971	-16.439	0.495	3.876	15.461	15.867	2.975	5.072	11.599	28.036	0.135	68.457	57.081	58.736	55.342	0.738	-6.608	-5.870	-3.255	7.028	1.454	-10.841	-24.131	-28.039	-0.738	-2.615	-13.636	-8.062	4.233	20.876	4.385	145.103	144.551	0	144.985	0	824.419	1404.005	2846.737	3915.773	0	0	0	0	0	0	0	0	68.471	94.738	132.138	610.378	0	0	0	0	0	0	0	0	0.000	0	
1.mat	812.000	-7.012	-7.506	-11.376	-22.362	-22.967	-10.124	-16.494	0.494	3.870	15.350	15.955	3.112	5.118	11.506	27.661	0.133	67.436	56.133	57.870	54.628	0.727	-6.625	-5.893	-3.316	7.133	1.355	-10.934	-24.066	-27.999	-0.733	-2.577	-13.759	-7.981	4.308	20.750	4.248	144.839	144.314	0	144.985	0	824.610	1406.207	2845.891	3918.099	0	0	0	0	0	0	0	0	68.707	95.018	130.749	622.624	0	0	0	0	0	0	0	0	0.000	0	
1.mat	813.000	-6.958	-7.437	-11.354	-22.282	-23.058	-10.290	-16.552	0.479	3.917	15.324	16.100	3.333	5.198	11.595	27.304	0.134	66.594	55.195	56.897	53.759	0.726	-6.573	-5.832	-3.346	7.224	1.270	-11.043	-24.056	-28.147	-0.741	-2.486	-13.798	-7.843	4.470	20.710	4.120	144.589	144.275	0	144.985	0	824.866	1406.620	2843.867	3921.940	0	0	0	0	0	0	0	0	67.793	92.317	126.660	630.486	0	0	0	0	0	0	0	0	0.000	0	
1.mat	814.000	-6.950	-7.465	-11.427	-22.199	-23.137	-10.426	-16.301	0.515	3.961	15.249	16.187	3.476	4.874	11.907	26.943	0.133	65.946	54.387	55.929	52.834	0.706	-6.567	-5.868	-3.470	7.317	1.194	-11.121	-23.743	-28.208	-0.699	-2.398	-13.884	-7.761	4.554	20.273	4.035	144.365	144.090	0	144.985	0	826.352	1407.854	2841.667	3922.209	0	0	0	0	0	0	0	0	69.058	93.475	127.456	644.280	0	0	0	0	0	0	0	0	1.000	0.069	
1.mat	815.000	-6.971	-7.421	-11.556	-22.101	-23.203	-10.541	-16.065	0.451	4.135	15.130	16.233	3.570	4.509	12.178	26.604	0.133	65.725	53.902	55.201	52.022	0.703	-6.590	-5.832	-3.649	7.424	1.129	-11.182	-23.517	-28.243	-0.758	-2.183	-14.014	-7.719	4.592	19.868	3.978	144.170	143.834	0	144.985	0	825.936	1409.876	2841.103	3926.693	0	0	0	0	0	0	0	0	70.175	93.322	125.588	657.738	0	0	0	0	0	0	0	0	0.000	0	
1.mat	816.000	-7.022	-7.421	-11.636	-22.001	-23.260	-10.673	-15.583	0.400	4.215	14.980	16.238	3.652	3.947	12.730	26.302	0.134	65.590	53.640	54.735	51.414	0.686	-6.642	-5.840	-3.782	7.534	1.078	-11.258	-22.969	-28.313	-0.802	-2.058	-14.176	-7.720	4.615	19.186	3.981	143.957	143.582	0	144.985	0	827.587	1409.535	2838.086	3927.549	0	0	0	0	0	0	0	0	71.730	95.493	126.571	683.100	0	0	0	0	0	0	0	0	0.000	0	
1.mat	817.000	-7.073	-7.430	-11.691	-21.906	-23.303	-10.782	-15.051	0.358	4.260	14.833	16.231	3.709	3.361	13.423	26.098	0.134	65.915	53.913	54.720	51.171	0.674	-6.695	-5.857	-3.887	7.638	1.036	-11.311	-22.380	-28.474	-0.838	-1.970	-14.333	-7.731	4.616	18.493	4.055	143.702	143.354	0	144.985	0	827.402	1411.614	2835.062	3928.296	0	0	0	0	0	0	0	0	72.042	93.677	124.429	694.221	0	0	0	0	0	0	0	0	0.000	0	
1.mat	818.000	-7.159	-7.408	-11.855	-21.824	-23.314	-10.861	-15.130	0.249	4.447	14.665	16.155	3.702	3.275	13.319	25.792	0.133	65.496	53.440	54.202	50.708	0.664	-6.783	-5.843	-4.102	7.730	1.030	-11.334	-22.432	-28.449	-0.940	-1.741	-14.513	-7.813	4.551	18.330	4.124	143.418	142.992	0	144.985	0	829.049	1411.742	2832.010	3925.140	0	0	0	0	0	0	0	0	72.652	93.277	123.703	706.773	0	0	0	0	0	0	0	0	0.000	0	
1.mat	819.000	-7.181	-7.413	-11.867	-21.780	-23.344	-10.954	-14.882	0.232	4.455	14.600	16.163	3.773	3.015	14.409	25.703	0.127	65.049	52.898	53.557	50.123	0.656	-6.807	-5.856	-4.166	7.783	1.004	-11.368	-22.152	-29.291	-0.951	-1.690	-14.590	-7.811	4.561	17.986	4.279	143.125	142.777	0	143.173	0	829.717	1413.340	2829.580	3920.451	0	0	0	0	0	0	0	0	73.336	93.393	122.620	712.315	0	0	0	0	0	0	0	0	0.000	0	
1.mat	820.000	-7.182	-7.319	-11.841	-21.733	-23.365	-11.049	-14.847	0.137	4.522	14.551	16.183	3.866	3.006	15.069	25.678	0.127	64.788	52.489	53.041	49.642	0.670	-6.810	-5.770	-4.190	7.840	0.987	-11.403	-22.084	-29.916	-1.041	-1.580	-14.651	-7.797	4.592	17.894	4.487	142.844	142.722	0	143.173	0	829.588	1413.878	2825.951	3916.219	0	0	0	0	0	0	0	0	73.754	91.087	119.163	702.706	0	0	0	0	0	0	0	0	0.000	0	
1.mat	821.000	-7.221	-7.317	-11.930	-21.699	-23.378	-11.125	-14.976	0.096	4.613	14.478	16.157	3.904	3.047	15.534	25.547	0.124	64.599	52.200	52.614	49.238	0.655	-6.851	-5.776	-4.331	7.887	0.984	-11.415	-22.147	-30.510	-1.075	-1.445	-14.738	-7.835	4.564	17.816	4.727	142.603	142.330	0	143.173	0	832.993	1414.831	2822.549	3908.810	0	0	0	0	0	0	0	0	74.967	92.051	118.229	707.966	0	0	0	0	0	0	0	0	1.000	0.070	
1.mat	822.000	-7.237	-7.270	-12.031	-21.663	-23.372	-11.202	-14.891	0.033	4.761	14.426	16.136	3.965	2.860	16.098	25.249	0.125	64.424	51.820	52.083	48.748	0.659	-6.869	-5.737	-4.484	7.934	0.996	-11.427	-21.932	-30.989	-1.131	-1.254	-14.803	-7.864	4.558	17.448	5.010	142.382	142.067	0	143.173	0	832.313	1415.561	2820.399	3906.777	0	0	0	0	0	0	0	0	76.511	91.407	117.021	695.741	0	0	0	0	0	0	0	0	0.000	0	
1.mat	823.000	-7.279	-7.266	-12.120	-21.630	-23.360	-11.287	-15.062	-0.013	4.854	14.350	16.080	4.008	2.942	16.361	25.056	0.125	64.175	51.478	51.559	48.236	0.648	-6.913	-5.742	-4.623	7.980	1.020	-11.447	-21.986	-31.423	-1.172	-1.118	-14.894	-7.933	4.534	17.363	5.295	142.143	141.708	0	143.173	0	833.714	1415.757	2816.404	3894.378	0	0	0	0	0	0	0	0	78.794	93.193	116.559	677.980	0	0	0	0	0	0	0	0	0.000	0	
1.mat	824.000	-7.369	-7.316	-12.148	-21.601	-23.350	-11.311	-15.157	-0.053	4.832	14.232	15.981	3.941	3.009	17.077	24.903	0.125	64.008	51.347	51.310	47.877	0.636	-7.005	-5.800	-4.701	8.020	1.038	-11.404	-21.987	-32.234	-1.205	-1.099	-15.026	-8.043	4.399	17.286	5.636	141.851	141.590	0	143.173	0	833.584	1416.495	2813.751	3887.231	0	0	0	0	0	0	0	0	79.565	92.410	113.893	669.093	0	0	0	0	0	0	0	0	0.000	0	
1.mat	825.000	-7.378	-7.275	-12.326	-21.590	-23.289	-11.353	-15.409	-0.103	5.051	14.212	15.911	3.975	3.084	17.488	24.728	0.125	63.724	51.024	50.976	47.578	0.630	-7.016	-5.766	-4.929	8.045	1.111	-11.377	-22.157	-32.897	-1.249	-0.838	-15.061	-8.127	4.361	17.229	5.990	141.538	141.247	0	141.383	0	835.084	1416.605	2810.773	3878.105	0	0	0	0	0	0	0	0	80.955	92.429	111.959	657.295	0	0	0	0	0	0	0	0	0.000	0	
1.mat	826.000	-7.459	-7.340	-12.377	-21.604	-23.302	-11.472	-15.386	-0.120	5.037	14.145	15.843	4.013	3.009	17.773	24.601	0.119	63.317	50.743	50.822	47.515	0.627	-7.099	-5.839	-5.030	8.045	1.111	-11.422	-22.057	-33.159	-1.259	-0.809	-15.144	-8.209	4.323	17.027	6.378	141.212	141.125	0	141.383	0	836.351	1418.740	2808.798	3867.840	0	0	0	0	0	0	0	0	82.108	93.170	109.989	644.998	0	0	0	0	0	0	0	0	0.000	0	
1.mat	827.000	-7.456	-7.242	-12.341	-21.631	-23.344	-11.563	-15.373	-0.214	5.099	14.175	15.888	4.107	3.032	18.212	24.460	0.116	62.783	50.225	50.388	47.204	0.651	-7.097	-5.750	-5.047	8.034	1.085	-11.437	-21.929	-33.585	-1.347	-0.703	-15.131	-8.182	4.340	16.881	6.788	140.911	141.003	0	141.383	0	837.423	1420.287	2805.376	3862.732	0	0	0	0	0	0	0	0	83.349	91.957	106.858	621.334	0	0	0	0	0	0	0	0	0.000	0	
1.mat	828.000	-7.526	-7.266	-12.404	-21.682	-23.347	-11.653	-15.740	-0.259	5.138	14.156	15.821	4.127	3.336	18.090	24.302	0.112	62.070	49.496	49.764	46.746	0.645	-7.169	-5.783	-5.164	8.001	1.101	-11.450	-22.179	-33.830	-1.386	-0.619	-15.170	-8.270	4.280	17.015	7.196	140.641	140.356	0	141.383	0	839.043	1419.820	2805.132	3854.104	0	0	0	0	0	0	0	0	86.035	94.318	105.383	615.860	0	0	0	0	0	0	0	0	1.000	0.070	
1.mat	829.000	-7.541	-7.224	-12.480	-21.722	-23.330	-11.713	-15.852	-0.317	5.255	14.181	15.789	4.172	3.372	18.202	24.077	0.112	61.916	49.093	49.212	46.276	0.657	-7.186	-5.750	-5.291	7.977	1.132	-11.431	-22.159	-34.054	-1.437	-0.459	-15.163	-8.319	4.244	16.868	7.591	140.398	140.144	0	141.383	0	839.242	1422.656	2803.089	3847.056	0	0	0	0	0	0	0	0	88.329	95.042	103.882	603.786	0	0	0	0	0	0	0	0	0.000	0	
1.mat	830.000	-7.576	-7.207	-12.565	-21.763	-23.308	-11.787	-16.297	-0.369	5.358	14.187	15.732	4.211	3.732	18.185	23.820	0.112	61.795	48.694	48.601	45.631	0.675	-7.223	-5.740	-5.429	7.953	1.174	-11.426	-22.529	-34.481	-1.483	-0.311	-15.177	-8.397	4.203	17.100	7.982	140.134	139.654	0	141.383	0	840.871	1424.255	2801.223	3839.183	0	0	0	0	0	0	0	0	92.277	98.049	103.145	595.683	0	0	0	0	0	0	0	0	0.000	0	
1.mat	831.000	-7.675	-7.292	-12.614	-21.804	-23.285	-11.865	-16.826	-0.383	5.322	14.129	15.610	4.190	4.213	18.060	23.700	0.112	61.524	48.472	48.388	45.375	0.678	-7.324	-5.834	-5.532	7.931	1.217	-11.422	-22.976	-34.886	-1.490	-0.302	-15.255	-8.541	4.098	17.444	8.383	139.818	139.542	0	141.383	0	842.768	1425.002	2799.823	3833.643	0	0	0	0	0	0	0	0	93.141	98.597	102.341	591.169	0	0	0	0	0	0	0	0	0.000	0	
1.mat	832.000	-7.753	-7.269	-12.813	-21.863	-23.251	-11.912	-17.092	-0.484	5.544	14.110	15.498	4.159	4.279	18.256	23.567	0.112	61.158	48.034	48.054	45.095	0.668	-7.404	-5.820	-5.786	7.892	1.271	-11.387	-23.193	-35.348	-1.584	-0.035	-15.296	-8.676	3.983	17.407	8.794	139.470	139.224	0	139.616	0	843.557	1426.917	2799.627	3829.056	0	0	0	0	0	0	0	0	94.475	99.375	102.436	586.463	0	0	0	0	0	0	0	0	0.000	0	
1.mat	833.000	-7.848	-7.373	-12.878	-21.958	-23.348	-12.052	-16.962	-0.475	5.505	14.109	15.500	4.203	4.085	18.034	23.452	0.107	60.329	47.267	47.487	44.705	0.670	-7.502	-5.933	-5.907	7.817	1.197	-11.442	-23.002	-34.996	-1.568	-0.027	-15.319	-8.699	3.940	17.095	9.189	139.083	139.135	0	139.616	0	845.533	1429.271	2799.020	3823.999	0	0	0	0	0	0	0	0	95.898	101.250	102.217	585.118	0	0	0	0	0	0	0	0	0.000	0	
1.mat	834.000	-7.852	-7.302	-12.876	-22.076	-23.468	-12.268	-17.054	-0.550	5.574	14.225	15.616	4.417	4.178	17.836	23.377	0.102	59.943	46.811	47.065	44.333	0.698	-7.507	-5.872	-5.962	7.719	1.099	-11.573	-23.022	-34.890	-1.636	0.090	-15.227	-8.606	4.065	17.060	9.559	138.704	138.950	0	137.871	0	847.389	1432.742	2797.200	3822.316	0	0	0	0	0	0	0	0	95.901	100.148	100.684	575.347	0	0	0	0	0	0	0	0	0.000	0	
1.mat	835.000	-7.923	-7.335	-12.914	-22.224	-23.582	-12.489	-17.663	-0.589	5.580	14.301	15.658	4.566	4.749	17.303	23.208	0.098	59.071	46.026	46.457	43.914	0.709	-7.581	-5.915	-6.060	7.596	1.014	-11.707	-23.588	-34.966	-1.667	0.146	-15.177	-8.595	4.126	17.528	9.892	138.350	138.226	0	137.871	0	850.077	1431.893	2798.611	3820.232	0	0	0	0	0	0	0	0	98.237	103.098	101.795	581.849	0	0	0	0	0	0	0	0	1.000	0.072	
1.mat	836.000	-7.940	-7.311	-12.980	-22.366	-23.709	-12.711	-17.759	-0.628	5.669	14.427	15.770	4.772	4.778	17.136	23.039	0.096	58.082	45.206	45.868	43.519	0.713	-7.600	-5.901	-6.186	7.478	0.911	-11.841	-23.609	-34.895	-1.699	0.285	-15.078	-8.511	4.241	17.423	10.189	138.030	137.806	0	137.871	0	851.383	1435.694	2797.455	3819.699	0	0	0	0	0	0	0	0	99.033	103.788	102.584	584.873	0	0	0	0	0	0	0	0	0.000	0	
1.mat	837.000	-7.968	-7.270	-13.100	-22.520	-23.823	-12.962	-18.047	-0.698	5.830	14.552	15.855	4.994	4.947	16.905	22.772	0.097	56.725	43.876	44.827	42.855	0.727	-7.631	-5.870	-6.368	7.350	0.829	-12.002	-23.754	-34.952	-1.761	0.498	-14.981	-8.459	4.372	17.386	10.444	137.707	137.165	0	137.871	0	854.457	1437.005	2796.521	3822.213	0	0	0	0	0	0	0	0	99.128	104.544	104.074	591.415	0	0	0	0	0	0	0	0	0.000	0	
1.mat	838.000	-8.065	-7.349	-13.156	-22.678	-23.965	-13.207	-18.540	-0.716	5.807	14.612	15.900	5.141	5.384	16.909	22.616	0.097	55.933	43.171	44.252	42.381	0.740	-7.731	-5.960	-6.486	7.219	0.716	-12.159	-24.150	-35.449	-1.771	0.527	-14.950	-8.447	4.428	17.664	10.708	137.361	137.011	0	137.871	0	855.805	1437.705	2795.525	3823.355	0	0	0	0	0	0	0	0	98.870	106.039	105.385	600.856	0	0	0	0	0	0	0	0	0.000	0	
1.mat	839.000	-8.154	-7.357	-13.388	-22.828	-24.089	-13.395	-18.927	-0.798	6.031	14.674	15.934	5.240	5.539	16.288	22.523	0.097	55.317	42.699	43.985	42.230	0.737	-7.822	-5.978	-6.781	7.096	0.624	-12.259	-24.421	-35.215	-1.844	0.803	-14.918	-8.445	4.437	17.640	10.891	137.004	136.797	0	137.871	0	857.069	1439.749	2793.962	3827.154	0	0	0	0	0	0	0	0	97.670	105.148	105.970	615.530	0	0	0	0	0	0	0	0	0.000	0	
1.mat	840.000	-8.182	-7.454	-13.403	-23.027	-24.239	-13.550	-18.843	-0.728	5.949	14.845	16.057	5.368	5.439	16.355	22.491	0.094	54.594	42.267	43.841	42.285	0.745	-7.852	-6.086	-6.860	6.927	0.508	-12.323	-24.254	-35.198	-1.767	0.774	-14.779	-8.360	4.471	17.394	11.046	136.651	136.215	0	137.871	0	859.590	1441.037	2792.378	3830.936	0	0	0	0	0	0	0	0	96.402	105.825	106.359	628.327	0	0	0	0	0	0	0	0	0.000	0	
1.mat	841.000	-8.226	-7.452	-13.426	-23.244	-24.460	-13.792	-18.955	-0.774	5.973	15.017	16.234	5.565	5.530	16.131	22.556	0.086	54.014	41.907	43.794	42.424	0.771	-7.899	-6.094	-6.944	6.737	0.317	-12.477	-24.323	-35.086	-1.804	0.850	-14.636	-8.216	4.578	17.378	11.166	136.323	136.198	0	137.871	0	860.784	1443.345	2790.167	3840.694	0	0	0	0	0	0	0	0	93.010	101.073	103.868	635.239	0	0	0	0	0	0	0	0	0.000	0	
1.mat	842.000	-8.271	-7.522	-13.490	-23.477	-24.719	-14.052	-19.107	-0.749	5.968	15.206	16.448	5.782	5.617	15.876	22.595	0.082	53.412	41.384	43.534	42.322	0.790	-7.946	-6.175	-7.074	6.536	0.096	-12.646	-24.428	-34.984	-1.771	0.898	-14.482	-8.042	4.700	17.354	11.241	136.056	135.601	0	136.147	0	864.493	1442.476	2788.543	3845.462	0	0	0	0	0	0	0	0	91.749	102.895	105.310	652.700	0	0	0	0	0	0	0	0	1.000	0.072	
1.mat	843.000	-8.307	-7.510	-13.623	-23.708	-24.978	-14.333	-19.388	-0.797	6.114	15.401	16.672	6.026	5.765	15.688	22.530	0.079	53.071	40.927	43.221	42.178	0.793	-7.984	-6.174	-7.270	6.335	-0.129	-12.836	-24.629	-35.076	-1.811	1.096	-14.319	-7.855	4.852	17.359	11.292	135.819	135.214	0	136.147	0	864.261	1444.357	2786.557	3857.450	0	0	0	0	0	0	0	0	90.471	101.668	104.618	670.661	0	0	0	0	0	0	0	0	0.000	0	
1.mat	844.000	-8.318	-7.481	-13.738	-23.946	-25.169	-14.578	-19.757	-0.837	6.256	15.628	16.850	6.260	6.019	15.252	22.492	0.079	52.766	40.531	42.807	41.897	0.834	-7.998	-6.156	-7.448	6.128	-0.281	-12.992	-24.929	-35.009	-1.842	1.292	-14.127	-7.717	4.994	17.481	11.283	135.602	134.623	0	136.147	0	865.600	1443.247	2783.572	3868.821	0	0	0	0	0	0	0	0	88.655	100.245	103.166	683.700	0	0	0	0	0	0	0	0	0.000	0	
1.mat	845.000	-8.383	-7.531	-13.806	-24.186	-25.384	-14.813	-20.351	-0.852	6.275	15.802	17.001	6.430	6.545	14.700	22.474	0.078	52.392	40.269	42.641	41.769	0.868	-8.066	-6.217	-7.579	5.920	-0.461	-13.138	-25.463	-35.051	-1.849	1.362	-13.986	-7.605	5.072	17.884	11.226	135.335	134.425	0	136.147	0	866.333	1444.236	2781.330	3877.461	0	0	0	0	0	0	0	0	86.427	98.814	102.350	709.182	0	0	0	0	0	0	0	0	0.000	0	
1.mat	846.000	-8.454	-7.546	-14.003	-24.380	-25.483	-14.972	-21.006	-0.908	6.457	15.926	17.029	6.518	7.003	14.730	22.354	0.078	51.793	39.687	42.163	41.436	0.889	-8.139	-6.242	-7.836	5.756	-0.523	-13.210	-26.060	-35.737	-1.897	1.593	-13.895	-7.616	5.072	18.224	11.155	135.027	134.277	0	136.147	0	866.667	1442.793	2779.034	3890.213	0	0	0	0	0	0	0	0	85.070	98.436	102.798	746.947	0	0	0	0	0	0	0	0	0.000	0	
1.mat	847.000	-8.523	-7.605	-14.221	-24.563	-25.576	-15.087	-21.138	-0.917	6.616	16.041	17.054	6.564	6.917	14.632	22.178	0.077	50.880	39.125	41.753	41.157	0.933	-8.210	-6.311	-8.113	5.604	-0.579	-13.243	-26.150	-35.770	-1.898	1.802	-13.814	-7.630	5.034	18.037	11.053	134.669	134.085	0	134.445	0	866.816	1442.843	2777.190	3901.190	0	0	0	0	0	0	0	0	82.547	97.623	102.425	768.357	0	0	0	0	0	0	0	0	0.000	0	
1.mat	848.000	-8.531	-7.598	-14.199	-24.739	-25.765	-15.353	-21.346	-0.933	6.601	16.208	17.234	6.822	7.147	14.948	22.003	0.069	50.566	38.986	41.646	41.092	0.968	-8.220	-6.314	-8.149	5.457	-0.734	-13.430	-26.314	-36.294	-1.907	1.835	-13.677	-7.487	5.210	18.165	10.969	134.264	133.998	0	134.445	0	865.972	1441.251	2775.368	3928.649	0	0	0	0	0	0	0	0	77.469	92.981	99.606	807.142	0	0	0	0	0	0	0	0	0.000	0	
1.mat	849.000	-8.553	-7.654	-14.378	-24.959	-25.979	-15.579	-21.334	-0.899	6.724	16.406	17.427	7.026	6.956	14.793	21.878	0.068	49.536	38.267	41.252	40.909	0.979	-8.245	-6.380	-8.387	5.269	-0.908	-13.574	-26.298	-36.127	-1.865	2.007	-13.513	-7.336	5.330	17.911	10.866	133.863	133.589	0	134.445	0	868.757	1441.686	2773.305	3933.611	0	0	0	0	0	0	0	0	76.725	94.102	101.783	855.517	0	0	0	0	0	0	0	0	0.000	0	
1.mat	850.000	-8.595	-7.668	-14.512	-25.201	-26.214	-15.935	-21.420	-0.927	6.844	16.606	17.620	7.340	6.908	14.955	21.815	0.063	48.437	37.338	40.611	40.543	0.991	-8.289	-6.404	-8.579	5.057	-1.107	-13.855	-26.281	-36.375	-1.885	2.175	-13.346	-7.182	5.566	17.703	10.773	133.471	133.094	0	134.445	0	867.723	1442.372	2774.003	3958.120	0	0	0	0	0	0	0	0	74.895	94.168	104.793	921.039	0	0	0	0	0	0	0	0	1.000	0.072	
1.mat	851.000	-8.620	-7.658	-14.626	-25.424	-26.435	-16.282	-21.374	-0.962	6.969	16.804	17.816	7.663	6.748	15.088	21.734	0.064	47.581	36.532	39.950	40.174	0.985	-8.316	-6.404	-8.748	4.863	-1.291	-14.134	-26.180	-36.462	-1.912	2.345	-13.179	-7.025	5.818	17.431	10.692	133.100	132.463	0	134.445	0	867.514	1439.140	2774.298	3980.835	0	0	0	0	0	0	0	0	73.377	94.536	108.236	1005.888	0	0	0	0	0	0	0	0	0.000	0	
1.mat	852.000	-8.637	-7.680	-14.760	-25.625	-26.655	-16.625	-21.401	-0.957	7.080	16.988	18.018	7.988	6.641	15.418	21.746	0.063	46.882	35.991	39.526	39.928	0.000	-8.336	-6.435	-8.936	4.690	-1.476	-14.412	-26.114	-36.818	-1.900	2.500	-13.026	-6.860	6.076	17.178	10.619	132.713	132.316	0	134.445	0	866.613	1439.532	2773.722	4006.971	0	0	0	0	0	0	0	0	71.476	95.236	113.495	1176.991	0	0	0	0	0	0	0	0	0.000	0	
1.mat	853.000	-8.689	-7.686	-15.009	-25.759	-26.735	-16.887	-21.977	-1.003	7.323	17.071	18.046	8.198	6.968	15.635	21.631	0.062	46.631	35.847	39.420	39.902	0.000	-8.389	-6.450	-9.236	4.581	-1.523	-14.616	-26.615	-37.612	-1.939	2.786	-12.971	-6.866	6.227	17.379	10.569	132.279	131.955	0	132.765	0	865.371	1438.100	2775.364	4343.079	0	0	0	0	0	0	0	0	71.034	97.260	121.764	1334.696	0	0	0	0	0	0	0	0	0.000	0	
1.mat	854.000	-8.804	-7.791	-15.249	-25.866	-26.811	-17.060	-22.095	-1.013	7.459	17.062	18.007	8.256	6.845	15.749	21.449	0.062	45.713	35.214	39.086	39.825	0.000	-8.507	-6.564	-9.527	4.502	-1.563	-14.739	-26.679	-37.843	-1.943	2.963	-13.009	-6.944	6.232	17.152	10.534	131.787	131.915	0	132.765	0	866.871	1436.112	2775.962	4365.412	0	0	0	0	0	0	0	0	69.856	98.932	129.847	1129.824	0	0	0	0	0	0	0	0	0.000	0	
1.mat	855.000	-8.782	-7.867	-15.204	-25.983	-26.960	-17.214	-21.693	-0.914	7.337	17.201	18.179	8.432	6.489	16.431	21.358	0.060	44.979	34.787	38.941	39.841	0.000	-8.487	-6.649	-9.531	4.411	-1.679	-14.845	-26.234	-38.125	-1.837	2.881	-12.897	-6.808	6.358	16.703	10.560	131.259	131.872	0	132.765	0	867.129	1434.704	2777.078	4371.541	0	0	0	0	0	0	0	0	64.516	95.299	139.383	990.769	0	0	0	0	0	0	0	0	0.000	0	
1.mat	856.000	-8.828	-7.898	-15.373	-26.107	-27.153	-17.410	-21.973	-0.930	7.475	17.279	18.325	8.582	6.599	16.420	20.949	0.054	44.628	34.541	38.726	39.695	0.000	-8.535	-6.689	-9.747	4.310	-1.840	-15.003	-26.510	-38.393	-1.846	3.059	-12.845	-6.695	6.467	16.762	10.590	130.725	131.790	0	131.105	0	865.473	1435.884	2780.526	4406.271	0	0	0	0	0	0	0	0	66.358	99.535	151.959	890.347	0	0	0	0	0	0	0	0	0.000	0	
1.mat	857.000	-8.795	-7.981	-15.628	-26.242	-27.384	-17.584	-21.851	-0.815	7.647	17.447	18.589	8.789	6.223	16.585	20.843	0.052	44.418	34.449	38.683	39.620	0.000	-8.504	-6.780	-10.050	4.200	-2.039	-15.139	-26.441	-38.436	-1.725	3.270	-12.704	-6.465	6.635	16.391	10.629	130.210	131.078	0	131.105	0	869.020	1436.786	2781.398	4416.871	0	0	0	0	0	0	0	0	67.493	104.047	163.824	803.279	0	0	0	0	0	0	0	0	1.000	0.073	
1.mat	858.000	-8.805	-7.949	-15.772	-26.361	-27.614	-17.791	-21.740	-0.856	7.823	17.556	18.809	8.986	5.967	16.607	20.805	0.049	44.158	34.299	38.637	39.710	0.000	-8.516	-6.757	-10.242	4.104	-2.238	-15.314	-26.295	-38.347	-1.759	3.485	-12.620	-6.278	6.798	16.053	10.667	129.704	130.733	0	131.105	0	869.211	1436.982	2784.990	4416.259	0	0	0	0	0	0	0	0	67.613	106.881	178.337	778.258	0	0	0	0	0	0	0	0	0.000	0	
1.mat	859.000	-8.837	-7.913	-16.035	-26.459	-27.756	-17.974	-21.917	-0.924	8.122	17.622	18.919	9.137	5.882	16.386	20.571	0.047	43.741	34.067	38.448	39.573	0.000	-8.550	-6.729	-10.551	4.030	-2.349	-15.470	-26.489	-38.303	-1.821	3.822	-12.580	-6.201	6.920	15.938	10.718	129.212	130.330	0	131.105	0	869.609	1437.354	2787.365	4415.501	0	0	0	0	0	0	0	0	68.545	109.070	190.256	763.853	0	0	0	0	0	0	0	0	0.000	0	
1.mat	860.000	-8.937	-7.908	-16.373	-26.497	-27.907	-18.192	-22.542	-1.029	8.465	17.560	18.970	9.255	6.169	15.846	20.385	0.047	43.201	33.703	38.146	39.325	0.000	-8.652	-6.732	-10.937	4.014	-2.470	-15.665	-27.066	-38.387	-1.920	4.204	-12.666	-6.182	7.013	16.130	10.737	128.688	129.895	0	131.105	0	871.605	1439.387	2790.314	4413.260	0	0	0	0	0	0	0	0	69.502	111.901	200.849	754.485	0	0	0	0	0	0	0	0	0.000	0	
1.mat	861.000	-8.965	-7.909	-16.573	-26.512	-28.001	-18.404	-22.667	-1.056	8.664	17.546	19.035	9.439	6.093	15.950	20.247	0.046	42.684	33.366	37.828	39.031	0.000	-8.682	-6.743	-11.185	4.024	-2.532	-15.855	-27.195	-38.617	-1.940	4.442	-12.706	-6.150	7.173	16.010	10.770	128.139	129.745	0	131.105	0	873.753	1442.382	2792.984	4385.877	0	0	0	0	0	0	0	0	71.287	115.438	211.826	799.679	0	0	0	0	0	0	0	0	0.000	0	
